ID,Date,Location,Operator,Type,Aboard,Fatalities
4403,02/26/1996,"Near Jabal Awliya, Sudan",Military - Sudanese Air Force,Lockheed C-130H,91,91
4404,02/27/1996,"Near Lukapa, Angola",Aero Tropical,Antonov 12BP,8,8
4405,02/29/1996,"Arequipa, Peru",Compania de Aviacion Faucett SA (Peru),Boeing B-737-222,123,123
4406,03/02/1996,"Sao Paulo, Brazil",Madrid Taxi Aéreo - Charter,Gates Learjet 25D,9,9
4407,03/09/1996,"Near Mesones Muro, Peru",Military - Peruvian Army Aviation,Mil Mi-17,23,23
4408,03/13/1996,"Near Punto Fijo, Venezuela",Avia Air Aruba,Cessna 402,8,8
4409,03/17/1996,"Key West, Florida",Key West Sea Plane Service - Air Taxi,Cessna U206G,5,5
4410,04/03/1996,"Near Dubrovnik, Croatia",Military - U.S. Air Force,Boeing B-737-T43,35,35
4411,04/05/1996,"Near Petropavlovsk, Russia",Krasnoyarskie Avialinii,Ilyushin IL-76TD,20,20
4412,04/05/1996,"Off Matsu Island, Taiwan",Formosa Airlines,Dornier 228-212,17,6
4413,04/11/1996,"Cheyenne, Wyoming",Private,Cessna 177B,3,3
4414,05/03/1996,"Near Haj Yousif, Sudan",Federal Airlines,Antonov AN-24,53,53
4415,05/09/1996,"Near Terrace, British Columbia, Canada",Buffalo Narrows Airways,de Havilland Canada DHC-3 Otter,2,2
4416,05/10/1996,"Otaez, Mexico",Aeroservicios Empresariales de Durango,de Havilland Canada DHC-6 Twin Otter 200,19,16
4417,05/11/1996,"Oumba, Papua New Guinea",Milne Bay Air,Britten Norman BN-2A-20 Trislander,10,1
4418,05/11/1996,"Everglades, Miami, Florida",ValuJet,McDonnell Douglas DC-9-32,110,110
4419,05/19/1996,"Griesta, United Kingdom",Loganair,Britten-Norman BN-2A-26 Islander,3,3
4420,06/06/1996,"Kinshasa, DemocratiRepubliCongo",Hoseba,Ilyushin 76MD,10,10
4421,06/09/1996,"Rasht, Iran",Iran Air,Boeing 727-286,7,7
4422,06/12/1996,"Near Rollingstone, Queensland  Australia",Military - Australian Army Aviation,Sikorsky S-70 / Sikorsky S-70,28,18
4423,06/13/1996,"Fukuoka, Japan",Garuda Indonesia Airlines,McDonnell Douglas DC-10-30,275,3
4424,06/21/1996,"Shanghai, China",China Flying Dragon Aviation (Feilong Airlines),Harbin Yunshuji Y-12-II,12,2
4425,07/06/1996,"Pensacola, Florida",Delta Air Lines,McDonnell Douglas MD-88,142,2
4426,07/09/1996,"Papua, New Guinea",Milne Bay Air,de Havilland Canada DHC-6 Twin Otter 300,20,20
4427,07/11/1996,"Near Kanda, India",Archana Airlines,Let 410,9,9
4428,07/15/1996,"Near Eindhoven, The Netherlands",Military - Belgian Air Force,Lockheed C-130H,41,34
4429,07/17/1996,"Off East Moriches, New York",Trans World Airlines,Boeing B-747-131,230,230
4430,07/17/1996,"Near Playa del Carmen, Mexico",Aerolatino (Aerocaribe),de Havilland Canada DHC-6 Twin Otter 300,18,1
4431,07/20/1996,"Russian Mission, Alaska",Northern Air Cargo,Douglas DC-6A,4,4
4432,07/24/1996,"Near Mergui, Manmar",Myanmar Airways,Fokker F-27 Friendship 600,49,8
4433,08/12/1996,"Markham Bay, Canada",First Air,de Havilland Canada DHC-6 Twin Otter 300,2,2
4434,08/14/1996,"Near Bronson Creek, British Columbia, Canada",Air North,Douglas DC-4,3,1
4435,08/17/1996,"Near Jackson Hole, Wyoming",Military - U.S. Air Force,Lockheed C-130H Hercules,9,9
4436,08/18/1996,"Near Alliford Bay, British Columbia, Canada2",Harbour Air,de Havilland Canada DHC-3 Turbo Otter,3,3
4437,08/19/1996,"Belgrade, Yugosalvia",Spair Air Transport,Ilyushin IL-76T,12,12
4438,08/29/1996,"Spitsbergen, Norway",Vnokovo Airlines,Tupolev TU-154M,141,141
4439,09/13/1996,"Joinville, Brazil",Helisul Taxi Aéreo,Embraer EMB-110 Bandeirante,2,2
4440,09/23/1996,"Anchorage, Alaska",Air Taxi - Stearns Air Alaska,Cessna 206G,5,3
4441,09/25/1996,"Waddenzee, Netherlands",Dutch Dakota Association,Douglas DC-3C,32,32
4442,10/02/1996,"Off Pasamayo, Peru",Aeroperu,Boeing B-757-200,70,70
4443,10/03/1996,"Kahemba, Congo",Malu Aviation,de Havilland Canada DHC-6 Twin Otter 200,21,6
4444,10/06/1996,"Lukapa, Angola",Savanair,Antonov 12B,19,6
4445,10/08/1996,"San Francesco al Campo, Italy",Aeroflot,Antonov An-124,23,2
4446,10/13/1996,"Ketchikan, Alaska",Air Taxi - Seaside Air Service,de Havilland DHC-2,3,3
4447,10/20/1996,"Eel River Crossing, New Brunswick, Canada",Telford Aviation,Piper PA-31-350 Navajo Chieftain,8,8
4448,10/22/1996,"Manta, Ecuador",Million Air,Boeing B-707-323C,4,4
4449,10/26/1996,"Khanty, Russia",Tyumen Aviatrans,Yakovlev YAK-40,34,5
4450,10/31/1996,"Sao Paolo, Brazil",TAM (Brazil),Fokker 100,95,95
4451,11/01/1996,"Near Tikal, Guatemala",Transported Areos Profesionales - TAPSA,Embraer 110P1 Bandeirante,16,16
4452,11/07/1996,"Aubusson, France",Jetcom S.A.,Cessna 421C Golden Eagle,8,8
4453,03/12/1997,"Lucapa, Angola",ALADA,Antonov AN-12B,16,16
4454,11/07/1996,"Lagos, Nigeria",Aviation Development Corporation,Boeing B-727-231,143,143
4455,11/12/1996,"Near Charkhidadri, India",Saudi Arabian Airlines / Kazastan Airlines,Boeing B-747-168B / Ilyushin IL-76TD,349,349
4456,11/13/1996,"Ngong, Kenya",Kismayo Airlines,Piper PA-31-350 Navajo,8,8
4457,11/14/1996,"Bolchaïa Pyssa, Russia",Komi Avia,Antonov AN-2,15,14
4458,11/19/1996,"Quincy, Illinois",United Express  / Private,Beechcraft 1900-C / Beech King Air A90,14,14
4459,11/22/1996,"Off Cape Mendocino, CA",Military - U.S. Air Force,Lockheed HC-130P Hercules,11,10
4460,11/23/1996,"Off Moroni, Comoros",Ethiopian Airlines,Boeing B-767-200ER,175,127
4461,11/26/1996,"Bethel, Arkansas",ArctiTransportation Services,Cessna 208B Caravan I,1,1
4462,11/27/1996,"Abakan, Siberia, Russia",Military - Russian Air Force,Ilyushin IL-76MD,23,23
4463,11/30/1996,"Medellin, Colombia",ACES Colombia,de Havilland Canada DHC-6 Twin Otter 300,15,14
4464,12/07/1996,"Banjarmasin, Indonesia",Dirgantara Air Services,CASA 212 Aviocar 100,17,16
4465,12/09/1996,"Boise, Idaho",Emery Worldwide,Douglas C-47A,2,2
4466,12/17/1996,"Tver, Russia",Military - Russian Air Force,Antonov AN-12,18,18
4467,12/21/1996,"Rio Negro, Colombia",SELVA,Antonov An-32B,4,4
4468,12/22/1996,"Narrows, Virginia",Airborne Express,McDonnell Douglas DC-8-63F,6,6
4469,12/24/1996,"Near Nellore, India",Military - Indian Air Force,Hindustan Aeronautics 748-2,22,22
4470,12/24/1996,"Dorchester, New Hampshire",Aircraft Charter Group Inc,Learjet 35A,2,2
4471,01/02/1997,"Edenton, North Carolina",Tar Heel Aviation,Cessna 208B Grand Caravan,2,2
4472,01/07/1997,"Near Moamoa, Samoa",Polynesian Airlines,de Havilland Canada DHC-6 Twin Otter 300,5,3
4473,01/09/1997,"Near Monroe, Michigan",Comair,Embraer 120RT Brasilia,29,29
4474,01/29/1997,"Sparrevohn, Arkansas",Southcentral Air,de Havilland Canada DHC-4A Caribou,2,1
4475,01/31/1997,"Yola, Nigeria",Skypower Express Airways,Embraer 110P1A Bandeirante,16,5
4476,02/01/1997,"Tambacoumba, Senegal",Air Senegal,Hawker Siddeley HS-748-353 Srs.2a,52,25
4477,02/02/1997,"Near Quiangala, Angola",Force Area Populaire de Angola,CASA 212 Aviocar 200,37,37
4478,02/04/1997,Northern Israel,Military - Israel Air Force /Military -  Israel Air Force,Sikorsky CH53D / Sikorsky CH53D,73,73
4479,02/14/1997,"Carajas, Brazil",Varig,Boeing B-737-2C3,52,1
4480,02/19/1997,"Guatemala City, Guatemala",Transpolar,IAI 1124 Westwind,5,5
4481,03/04/1997,"Lake Simcoe, Ontario, Canada",Air Georgian,Cessna 208B Super Cargomaster,1,1
4482,03/07/1997,"Medellin, Colombia",Air Pereira,Cessna 500 Citation I,4,4
4483,03/13/1997,"Near Mashhad, Iran",Military - Iranian Air Force,Lockheed C-130HF,88,88
4484,03/18/1997,"Cherkessk, Russia",Stavropol Airlines,Antonov AN-24RV,50,50
4485,04/01/1997,"Tegucigalpa, Honduras",Military - U.S. Air Force,Lockheed C-130H Hercules,10,3
4486,04/04/1997,"Griffin, Georgia",Custom Air Service,Aviation Traders ATL-98 Carvair,2,2
4487,04/10/1997,"Near Wainwright, Alaska",Hageland Aviation Services,Cessna 208B Caravan I,5,5
4488,04/14/1997,"Brazzaville, DemocratiRepubliCongo",TAAG Angola Airlines,Fokker F-27 Friendship 600,7,3
4489,04/15/1997,"Gyandzha, Azerbaijan",Azerbaijan Airlines,Yakovlev 40,6,6
4490,04/16/1997,"Near Sorei, Niger",Military - Niger Air Force,Lockheed C-130H Hercules,14,14
4491,04/19/1997,"Tanjung Pandan, Indonesia",Merpati Nusantara Airlines,British Aerospace ATP,53,15
4492,04/23/1997,"Near Konduz, Afghanistan",Military - Afghan Republican Air Force,Antonov AN-26,36,36
4493,05/08/1997,"Huangtian, China",China Southern Airlines,Boeing B-737-31B,74,35
4494,06/06/1997,"Near Irumu, Congo",Bazair,Vickers Viscount 781D,27,27
4495,06/10/1997,"Mandalgobi, Mongolia",MIAT - Mongolian Airlines,Harbin Yunshuji Y-12 II,12,7
4496,07/03/1997,"Madh Island, India",Elbee Airlines,Fokker F-27 Friendship 200,2,2
4497,07/05/1997,"Skwentna, Alaska",Air Taxi,de Havilland DHC-2,5,4
4498,07/06/1997,"Near Saravena, Colombia",Military - Colombian Army,Mil Mi-17 (helicopter),29,25
4499,07/09/1997,"Suzano, Brazil",TAM (Brazil),Fokker 100,60,1
4500,07/11/1997,"Off Santiago de Cuba, Cuba",Cubana de Aviacion,Antonov AN-24,44,44
4501,07/12/1997,"Skagway, Alaska",Haines Airways - Air Taxi,Piper PA-32,6,4
4502,07/17/1997,"Bandung, Indonesia",Sempati Air,Fokker F-27 Friendship 600,50,30
4503,07/18/1997,"Goroka,  New Guinea",Goroka Air Services,de Havilland Canada DHC-6 Twin Otter 300,4,2
4504,07/21/1997,"Near Ranong, Thailand",Singapore Airlines,Learjet 31,2,2
4505,07/29/1997,"Calabar , Nigeria",ADC Airlines,BAC One-Eleven 203AE,55,1
4506,07/30/1997,"Florence, Italy",Air Littoral,Aerospatiale ATR-42-512,17,1
4507,08/06/1997,"Agana, Guam",Korean Airlines,Boeing B-747-300,254,229
4508,08/07/1997,"Miami, Florida",Fine Air,McDonnell Douglas DC-8-61F,4,4
4509,08/10/1997,"Matsu Island, Taiwan",Formosa Airlines,Dornier DO-228-212,16,16
4510,08/10/1997,"100 miles SW of Kuujjuaq, Quebec, Canada",Private,Cessna 180K,2,2
4511,08/14/1997,"Tindal, NT, Australia",Air taxi,Cessna 210,5,5
4512,08/15/1997,"Criciúma, Brazil",Air taxi - TAM,Cessna 550 Citation II,2,2
4513,08/29/1997,"Puerto Inirida, Venezuela",SATENA,Pilatus PC-6 Turbo Porter / Cessna 206,12,12
4514,09/03/1997,"Phnom Penh, Cambodia",Vietnam Airlines,Tupolev TU-134,66,65
4515,09/06/1997,"Near Miri, Malaysia",Borneo Airways,Dornier 228-212,10,10
4516,09/12/1997,"Near Uvira, Zaire",TMK Air Commuter,de Havilland Canada DHC-6 Twin Otter 300,22,22
4517,09/13/1997,"Off Namibia, Africa",Military - Luftwaffe / Military - USAF,Tupolev TU-154M / C-141 Starlifter,33,33
4518,09/26/1997,"Buah Nabar, Indonesia",Garuda Indonesia Airlines,Airbus A300-B4-200,234,234
4519,10/08/1997,"Near Montrose, Colorado",SceniAirlines,Cessna 208B Caravan I,9,9
4520,10/09/1997,"Banjul, Gambia",Naysa Aerotaxis,Beech Super King Air 200,9,8
4521,10/10/1997,"Nuevo Berlin, Uruguay",Austral Lineas Aeras (Argentina),McDonnell Douglas DC-9-32,74,74
4522,10/10/1997,"Taipei, Taiwan",Military - Republiof China Air Force,Lockheed C-130H Hercules,5,5
4523,10/12/1997,"Monterey Bay, near PacifiGrove, California",Private,Rutan Long EZ (experimental aircraft),1,1
4524,10/29/1997,"Jalal-Abad, Afghanistan",Ariana Afghan Airlines,Yakovlev YAK-40,26,2
4526,11/08/1997,"Near Barrow, Alaska",Hageland Aviation Services,Cessna 208B Caravan I,8,8
4527,12/05/1997,"Irkutsk-2, Russia",Military - Russian Air Force,Antonov AN-124-100,23,23
4528,12/09/1997,"Little Grand Rapids, Canada",Sowind Air,Embraer 110P1 Bandeirante,17,4
4529,12/13/1997,"La Veriente, Bolivia",STAP,Swearingen SA-226T Metro II,19,10
4530,12/16/1997,"Sharjah, United Arab Emirates",Tajikistan Airlines,Tupolev TU-154,86,85
4531,12/16/1997,"Near Mackenzie, British Colombia, Canada",Terry Air Inc.,Cessna 402C,3,3
4532,12/17/1997,"Fotina, Greece",Aerosweet Airlines (LVOV),Yakovlev YAK-42,70,70
4533,12/19/1997,"Near Palembang, Indonesia",SilkAir,Boeing B-737-300,104,104
4534,12/20/1997,"Tanagra, Greece",Military - Greek Air Force,Lockheed C-130H Hercules,5,5
4535,12/27/1997,"AtlantiOcean, off Angola",Renan Airways,Antonov An-72,5,5
4536,12/28/1997,Over the PacifiOcean,United Air Lines,Boeing B-747-122,393,1
4537,12/31/1997,"Rio Sidra, Panama",Parsa,Britten Norman BN-2A Trislander,10,10
4538,01/09/1998,"Maiden, North Carolina",Mountain Air Cargo,Cessna 208B Caravan I,1,1
4539,01/13/1998,"Tor Kach, Pakistan",Ariana Afghan Airlines,Antonov AN-12BP,51,51
4540,01/13/1998,"Brno, Czech Republic",Aeroservice International,Let 410UVP,2,2
4541,01/27/1998,"Yangon (Rangoon), Myanmar",Myanmar Airways,Fokker F-27 Friendship 600,45,16
4542,02/02/1998,"Pagalungan, Philippines",Cebu PacifiAir,McDonnell Douglas DC-9-32,104,104
4543,02/03/1998,"Near Cavalese, Trento, Italy",Military - U.S. Marine Corps,Grummand EA-6B,2,0
4544,02/04/1998,"Terceira, Portugal",Air Luxor,Antonov 12BP,7,7
4545,02/05/1998,"Near Navafria, Spain",Military - Spanish Air Force,CASA 212-S1 Aviocar 100,5,5
4546,02/12/1998,"Near Nasir, Sudan",Military - Sudan Air Force,Antonov AN-32,57,27
4547,02/16/1998,"Taipei, Taiwan",China Airlines (Taiwan),Airbus A300-622R,196,196
4548,03/05/1998,"Near Clarksville, Tennesee",Baron Aviation,Cessna 208B Caravan I Super Cargomaster,1,1
4549,03/07/1998,"Bismark, North Dakota",Corporate Air,Cessna 208B Caravan I Super Cargomaster,1,1
4550,03/10/1998,"Mombasa, Kenya",Air Memphis,Boeing 707-336C,6,6
4551,03/18/1998,"Off Hsinchu, Taiwan",Formosa Airlines,Saab340B,13,13
4552,03/19/1998,"Near Charasyab, Afghanistan",Ariana Afghan Airlines,Boeing B-727-228,45,45
4553,03/22/1998,"Bacolod, Philippines",Philippine Air Lines,Airbus A.320-214,127,0
4554,03/28/1998,"Piura, Peru",Fuerza Aérea del Peru,Antonov AN-32,55,22
4555,03/31/1998,"Near Mexico City, Mexico",Linea Aérea Mexicana de Carga,Convair CV-240-53,4,2
4556,04/20/1998,"Near Bogota, Colombia",Air France,Boeing B-727-230,53,53
4557,05/05/1998,"Andoas, Peru",Fuerza Aérea del Peru,Boeing B-737-282,88,75
4558,05/12/1998,"Near Nema, Mauritania",Military - Mauritanian Air Force,Xian Yunshuji Y-7-100C,42,39
4559,05/25/1998,"Near Longtiang, Laos",Military - Lao People's Liberation Army Air Force,Yakovlev YAK-40,26,26
4560,05/25/1998,"Indian Trail, North Carolina",Air Taxi - US Helicopters Inc.,Bell 206L-3,5,5
4561,05/26/1998,"Near Erdenet, Mongolia",MIAT - Mongolian Airlines,Harbin Yunshuji Y-12 II,28,28
4562,06/18/1998,"Montreal, Canada",Propair,Swearingen SA-226TC Metroliner II,11,11
4563,06/25/1998,"Mt. Waialeale, Hawaii",Air Taxi - Ohana Helicopter Tours,Eurocopter AS-350-BA,6,6
4564,07/13/1998,"Off Rasal, United Arab Emirates",ATI Aircompany,Ilyushin 76MD,8,8
4565,07/16/1998,"Córdoba, Argentina",Alas del Sur,Rockwell Sabreliner 60,3,3
4566,07/17/1998,"Asmara, Eritrea",Ukraine Aviation Transport Company,Ilyushin II-76,10,10
4567,07/23/1998,"Pico de Orizaba, Mexico",Military - Mexican Air Force,Shorts SC-7 Skyvan 3-100,4,4
4568,07/27/1998,"Southhampton, England",Plane Sailing,Consolidated PBY-5A Catalina,18,4
4569,07/28/1998,"Barcelona, Spain",Swifair,Swearingen SA.227AC Metro III,2,2
4570,07/29/1998,"Manacapuru River, Brazil",Selva Taxi Aero,Embraer 110 Bandeirante,24,5
4571,07/30/1998,"Kochi, India",Alliance Airlines,Dornier 228-201,6,6
4572,02/25/1999,"Genoa, Italy",Minerva Airlines,Dornier 328-110,31,4
4573,07/30/1998,"Near Quiberon, France",Proteus Air / Private,Beechcraft 1900D / Cessna 177,15,15
4574,08/04/1998,"Kincolith, British Columbia, Canada",Harbour Air Seaplanes Ltd.,de Havilland Dash-2 Beaver,5,5
4575,08/11/1998,"Saurimo, Angola",Alada,Antonov An-12BP,13,1
4576,08/19/1998,"Foveaux Strait, New Zealand",Vincent Aviation,Cessna 402C,10,5
4577,08/21/1998,"Near Ghorepani, Nepal",Lumbini Airways,de Havilland Canada DHC-6 Twin Otter 300,18,18
4578,08/23/1998,"Roseau, Dominica",Air Anguilla,Cessna 402C,11,11
4579,08/24/1998,"Pretoria, South Africa",Speed Service Couriers,DC-3-65TP,2,1
4580,08/24/1998,"Manibagi, Myanmar",Myanmar Airways,Fokker F-27 Friendship 600,44,44
4581,08/29/1998,"Quito, Ecuador",Cubana de Aviacion,Tupolev TU-154M,91,70
4582,09/02/1998,Angola,Permaviatrans,Antonov AN-26,24,24
4583,09/02/1998,"Off Peggy's Cove, Nova Scotia, Canada",Swissair,McDonnell Douglas MD-11,229,229
4584,09/09/1998,"Port Alsworth, Alaska",Rusts Flying Service Inc.,de Havilland Dash-2 float plane,5,5
4585,09/10/1998,"Islamabad, Pakistan",Military - Pakistan Air Force,Lockheed C-130B Hercules,5,5
4586,07/01/1999,"Luzamba, Angola",Savanair,Antonov 12B,5,1
4587,01/08/2001,"Near Silimo, Indonesia",Military - Tentara Nasional Indonesia Navy,CASA 212-MP Aviocar 200,9,9
4588,09/14/1998,"Mount Cook, New Zealand",Air taxi - Air Safaris Inc.,Cessna 177B Cardinal,3,3
4589,09/25/1998,"Near Nador, Morroco",Paukn Air,British Aerospace BAe-146-100,38,38
4590,09/28/1998,"Praia, Cape Verde",Cabo Verde Airlines,de Havilland Canada DHC-6 Twin Otter 300,22,1
4591,09/29/1998,"Off Mannar, Sri Lanka",Lionair,Antonov AN-24RV,55,55
4592,10/02/1998,"Near Canaima, Venezuela",Servivensa,Douglas DC-3C,27,1
4593,10/10/1998,"Near Kindu, Congo",Congo Airline,Boeing B-727-30,41,41
4594,10/21/1998,"Yerevan, Armenia",Ararat Avia,Yakovlev YAK-40,37,0
4595,10/21/1998,"Fortaleza, Brazil",Capital Taxi Aereo,Embraer 120RT Brasilia,3,3
4596,10/25/1998,"Rwenzori mountains, Uganda",TanaMana Aviation,Britten-Norman BN-2A-3 Islander,11,4
4597,11/01/1998,"Near Quetzaltenango, Guatemala",Living Water Teaching Ministries Charter,Douglas DC-3C,18,11
4598,11/11/1998,"Near Krasnoyarsk, Russia",Sakha Airlines,Antonov AN-12,13,13
4599,11/17/1998,"Koror, Nepal",Paradise Air,Cessna 207 Skywagon,9,9
4600,11/21/1998,"Edgewater, Maryland",Private,Burgess RV-6 experimental,1,1
4601,11/23/1998,"Victoria, British Columbia",Regency Express Air,Cessna 208B Caravan I Super Cargomaster,2,2
4603,12/02/1998,"Umpire, Arkansas",Yates Aviation,Cessna 501 Citation I SP,1,1
4604,12/07/1998,"Baie-Comeau, Canada",Air Satellite,Britten-Norman Trislander,10,7
4605,07/02/1999,"Sittwe, Myanmar",Myanmar Airways,Fokker F-27 Friendship 600,8,8
4606,12/11/1998,"Near Surat Thani, Thailand",Thai Airways,Airbus A-310-204,146,102
4607,12/14/1998,"Near Cuito, Angola",Khors Aircompany,Antonov AN-12BP,11,11
4608,12/17/1998,"Saurimo, Angola",Zanex,Antonov 12,10,1
4609,12/22/1998,"Medellín, Colombia",SELVA,Antonov 32B,5,5
4610,12/26/1998,"Vila Nova, Angola",Transafrik,Lockheed Martin L-100-30 Hercules,14,14
4611,01/02/1999,"Near Huambo, Angola",Transafrik - United Nations Charter,Lockheed L-100-30 Hercules,9,9
4612,01/12/1999,"Guernsey, Channel Islands, England",Channel Express,Fokker F-27 Friendship 600,2,2
4613,01/13/1999,"Geilenkirchen, Germany",Military - German Air National Guard,Boeing KC-135E,4,4
4614,01/13/1999,"Mayne Island, British Columbia, Canada",Kelowna Flightcraft Air Charter,Douglas DC-3C,2,2
4615,01/16/1999,"Coconut Island, QLD, Australia",Uzu Air,Britten Norman BN-2A-26,4,3
4616,01/17/1999,"Jumla, Nepal",Necon Air,Cessna 208 Caravan I,12,4
4617,01/21/1999,"Bluefields, Nicaragua",Fuerza Aérea Nicaragua,Antonov AN-26,28,28
4618,02/02/1999,"Luanda, Angola",Savannair,Antonov AN-12,14,14
4619,02/03/1999,"Hoskins, Papua New Guinea",Airlink,Britten Norman BN-2A Trislander,11,11
4620,02/08/1999,"Kinshasa,  DemocratiRepubliCongo",Air Karibu,Lockheed L-188A Electra,7,7
4621,02/12/1999,"Near Bishop, California",Ameriflight,Beechcraft C99,1,1
4622,02/24/1999,"Rui'an, China",China Southwest Airlines,Tupolev TU-154,61,61
4623,03/07/1999,"New Delhi, India",Military - Indian Air Force,Antonov AN-32 Transport,19,19
4624,03/18/1999,"Near Tame, Colombia",ALIANSA Colombia,Douglas DC-3C (C-47A-DK),8,8
4625,03/19/1999,"Davis Inlet, Newfoundland, Canada",Provincial Airlines,de Havilland Canada DHC-6 Twin Otter 300,2,1
4626,04/07/1999,"Ribeirao Preto, Brazil",Manacá Táxi Aéreo,Learjet 24D,5,5
4627,04/07/1999,"Near Ceyhan, Turkey",Turkish Airlines (THY),Boeing 737-4Q8,6,6
4628,04/08/1999,"Near Malaga, Colombia",Aerotaca,de Havilland Canada DHC-6 Twin Otter 300,5,5
4629,04/15/1999,"Shanghi, China",Korean Air,McDonnell Douglas MD-11,3,3
4630,05/08/1999,"Off Port Vila, Vanuatu",Vanair,de Havilland Canada DHC-6 Twin Otter 300,12,7
4631,05/24/1999,"Kunching, Malaysia",Military - Malaysian Air Force,de Havilland Canada DHC-4A,5,5
4632,05/29/1999,"Ol Kiombo, Kenya",Malindi Air Services,Let 410UVP-E,2,2
4633,06/01/1999,"Little Rock, Arkansas",American Airlines,McDonnell Douglas MD-82,145,11
4634,06/03/1999,"Near Khartoum, Sudan",Military - Sudan Air Force,Antonov 32,50,50
4635,06/09/1999,"Coron, Philippines",PacifiAirways,Britten-Norman BN-2A-21 Islander,1,1
4636,06/09/1999,"Juneau, Alaska",Air Taxi - Coastal Helicopters Inc.,Eurocopter AS-350BA,7,7
4637,06/17/1999,"Goroka, Papua New Guinea",Airlink,Embraer 110P2 Bandeirante,17,17
4638,06/25/1999,"Long Haul Lake, Manatoba, Canada",Blue Water Aviation Services,de Havilland Canada DHC-3 Otter,2,1
4639,06/30/1999,"Seraing, Belgium",Nightexpress,Beechcraft 99,2,2
4640,07/04/1999,"Villavicencio, Colombia",LANC Colombia,Douglas DC-6A,18,5
4641,07/07/1999,"Near Kathmandu, Nepal",Lufthansa Cargo Airlines,Boeing 727-243F,5,5
4642,07/09/1999,"Toluca , Mexico",Aero Jet Express,Hawker Siddeley HS-125,4,4
4643,07/16/1999,"Off Martha's Vineyard, Massachusetts",Private,Piper PA-32-R301 Saratoga II HP,3,3
4644,07/20/1999,"Near Bluefields, Nicaragua",La Costena,Cessna 208B Grand Caravan,16,16
4645,07/23/1999,"Tokyo, Japan",All Nippon Airways,Boeing B-747,517,1
4646,07/23/1999,"Near Orito, Colombia",Military - U.S. Army,de Havilland Canada DHC-7-102,7,7
4647,07/24/1999,"Nasevou Village, Fiji",Air Fiji,Embraer 110P1 Bandeirante,17,17
4648,07/31/1999,"Marine City, Michigan",Private,Beech King Air 65-A90,10,10
4649,08/07/1999,"Santo Antao, Cape Verde Islands",TACV-Cabo Verde Airlines,Dornier 228-201,18,18
4650,08/12/1999,"Sept-Îles, Canada",Regionnair,Beechcraft 1900D,4,1
4651,08/22/1999,"Hong Kong, China",China Airlines (Taiwan),McDonnell Douglas MD-11,315,3
